-0.0575,0.508
-0.058,0.517
-0.059,0.552
-0.061,0.552
-0.0595,0.5185
0.1125,0.558
0.1175,0.549
0.1145,0.559
0.115,0.5825
0.109,0.586
0.1085,0.562
0.1115,0.5585
-0.0575,0.577
-0.061,0.5735
0.106,0.5715
0.1095,0.567
-0.057,0.5735
-0.06,0.5785
-0.052,0.591
-0.055,0.5735
0.1165,0.582
-0.063,0.5805
0.1195,0.596
0.1125,0.5815
0.117,0.596
0.118,0.5825
0.1145,0.5845
-0.0595,0.5855
0.1095,0.6045
0.109,0.5855
-0.058,0.587
-0.0645,0.606
0.1135,0.5915
0.111,0.5885
0.112,0.605
-0.0575,0.596
0.114,0.603
0.1185,0.598
0.115,0.617
0.1165,0.618
-0.064,0.6075
-0.054,0.6025
-0.0555,0.6035
0.1125,0.622
0.0955,0.6365
0.1105,0.622
0.1115,0.624
0.097,0.638
0.118,0.624
0.118,0.6255
0.1125,0.6245
0.1155,0.6295
0.111,0.634
0.114,0.6315
0.1175,0.6375
0.12,0.639
0.0935,0.645
0.0575,0.645
0.0615,0.6405
0.0985,0.6405
0.0985,0.6535
-0.0015,0.643
0.111,0.644
0.119,0.645
0.0965,0.649
0.087,0.646
0.118,0.6485
0.083,0.647
0.084,0.646
-0.035,0.6505
-0.048,0.656
-0.0355,0.649
0.076,0.651
-0.0325,0.65
-0.054,0.6675
0.081,0.65
0.1105,0.658
0.1135,0.65
-0.0475,0.675
-0.0305,0.6525
0.0765,0.6655
0.083,0.6525
-0.0305,0.654
-0.032,0.6785
0.0845,0.6545
0.0985,0.6535
0.113,0.666
-0.0555,0.6645
-0.047,0.656
-0.014,0.66
0.088,0.661
0.09,0.668
0.0955,0.66
0.092,0.671
0.0815,0.66
0.0905,0.6675
-0.0545,0.6635
-0.0335,0.6645
-0.043,0.673
0.092,0.6735
0.079,0.664
0.1125,0.6645
-0.0345,0.678
-0.0325,0.6655
-0.054,0.667
-0.0585,0.682
-0.0495,0.666
0.0775,0.683
0.078,0.667
-0.0485,0.6675
-0.0565,0.685
0.0805,0.6675
0.08,0.6835
-0.008,0.668
0.0005,0.674
-0.0555,0.6685
0.048,0.679
0.0595,0.669
0.0925,0.6705
0.0995,0.6785
-0.001,0.68
-0.0075,0.6705
0.06,0.671
-0.0555,0.672
-0.064,0.68
0.058,0.6725
0.0505,0.681
-0.0425,0.673
-0.0435,0.699
0.1005,0.689
0.0915,0.6735
0.0,0.674
-0.0465,0.699
-0.047,0.676
0.099,0.678
0.0465,0.6805
0.053,0.6805
0.052,0.6845
0.1095,0.688
0.1185,0.681
0.1195,0.681
-0.0625,0.6955
-0.057,0.683
0.048,0.682
0.1,0.684
-0.0555,0.685
-0.0005,0.6875
0.1195,0.6855
0.1075,0.686
0.117,0.699
0.0035,0.6905
0.105,0.687
0.0045,0.6875
0.1,0.69
0.111,0.6895
0.0475,0.6915
0.049,0.697
0.102,0.6905
0.1115,0.699
0.1035,0.6895
-0.0525,0.6905
-0.057,0.692
0.1005,0.699
0.1015,0.6925
0.0535,0.693
-0.0625,0.6985
