-0.0895,0.4515
-0.1225,0.45225
-0.07975,0.45375
-0.0895,0.45225
0.0875,0.456
0.08825,0.45
0.09125,0.45
0.09125,0.453
-0.12925,0.45225
-0.13375,0.45225
-0.1225,0.4515
-0.12775,0.4515
-0.07225,0.4545
-0.07975,0.45375
-0.07,0.45375
-0.07225,0.45375
0.09125,0.453
0.09125,0.46575
0.0875,0.47475
0.0875,0.45825
0.04025,0.462
0.047,0.4635
-0.1045,0.46425
-0.09175,0.46275
-0.0895,0.46275
-0.0835,0.46425
-0.01825,0.46425
-0.01675,0.462
0.047,0.4635
0.05525,0.4665
-0.1075,0.46275
-0.1075,0.46425
-0.1105,0.465
-0.1045,0.46425
-0.0835,0.46425
-0.07375,0.46875
-0.118,0.4665
-0.11125,0.465
0.0455,0.46725
0.0425,0.465
-0.10075,0.4665
-0.1045,0.468
-0.0925,0.4665
-0.09925,0.4665
-0.1045,0.46725
-0.1105,0.46725
-0.0865,0.46875
-0.091,0.46725
0.0545,0.46575
0.0575,0.4695
-0.11125,0.46725
-0.118,0.4695
-0.08275,0.4695
-0.085,0.46725
-0.05425,0.46725
-0.052,0.4695
0.053,0.47025
0.0455,0.468
-0.07375,0.46875
-0.07225,0.47025
-0.0235,0.4695
-0.02125,0.46875
0.03125,0.4695
0.038,0.46875
0.09125,0.468
0.09125,0.4755
-0.10825,0.4725
-0.10225,0.47025
-0.10225,0.47025
-0.0985,0.471
-0.079,0.471
-0.08275,0.4695
0.05825,0.46875
0.06275,0.4755
-0.052,0.4695
-0.04975,0.4785
-0.025,0.471
-0.02275,0.471
0.01475,0.47175
0.01775,0.471
0.0575,0.47325
0.053,0.47025
-0.12625,0.47325
-0.124,0.47175
-0.0985,0.47175
-0.09325,0.47175
-0.076,0.47175
-0.07975,0.47175
0.01175,0.4725
0.014,0.47175
0.0365,0.47175
0.03275,0.471
-0.11575,0.47325
-0.112,0.47175
-0.112,0.4725
-0.109,0.4725
-0.09025,0.4725
-0.08725,0.47325
-0.05575,0.47625
-0.0565,0.471
0.0245,0.4755
0.02675,0.47175
-0.085,0.47325
-0.082,0.47475
0.00725,0.47475
0.01175,0.4725
-0.12775,0.477
-0.12625,0.47325
-0.1195,0.47475
-0.1165,0.474
-0.1015,0.47325
-0.1045,0.47625
-0.0805,0.47475
-0.0775,0.47475
-0.02275,0.47325
-0.02125,0.47475
0.02,0.4725
0.0215,0.4755
0.05975,0.47775
0.05675,0.47325
-0.09025,0.4755
-0.091,0.474
0.01325,0.474
0.0125,0.4755
0.01625,0.47625
0.01625,0.474
-0.121,0.47625
-0.1195,0.4755
-0.118,0.47475
-0.11875,0.47625
-0.1105,0.47475
-0.11425,0.47775
-0.088,0.4755
-0.08875,0.47475
-0.076,0.47475
-0.07525,0.477
0.00575,0.47775
0.00725,0.47475
0.041,0.477
0.044,0.47475
0.089,0.486
0.08825,0.47475
-0.09925,0.47775
-0.097,0.4755
-0.02725,0.47775
-0.025,0.4755
-0.0175,0.47475
-0.01975,0.47775
0.01325,0.4755
0.01025,0.47775
0.02825,0.47625
0.03275,0.477
0.06275,0.4755
0.06425,0.47925
-0.10825,0.47625
-0.1075,0.47625
-0.08875,0.47775
-0.09025,0.4755
-0.08125,0.47625
-0.0835,0.48
-0.07375,0.48225
-0.0805,0.47625
-0.0745,0.477
-0.073,0.47775
0.01925,0.483
0.017,0.47625
0.04925,0.4785
0.047,0.47625
-0.10825,0.477
-0.1075,0.477
-0.09325,0.477
-0.091,0.48075
0.01025,0.47775
0.0065,0.47925
0.0335,0.477
0.0335,0.47925
0.03875,0.4785
0.041,0.47775
0.04475,0.477
0.04325,0.47925
-0.115,0.4785
-0.118,0.48075
-0.10825,0.48075
-0.10825,0.47775
-0.1045,0.47775
-0.10375,0.48
-0.05575,0.48075
-0.0565,0.47775
0.00425,0.48225
0.00575,0.4785
0.053,0.47775
0.05225,0.47925
0.06125,0.47925
0.059,0.47775
-0.13,0.48
-0.12775,0.47925
-0.0505,0.4785
-0.05125,0.48525
0.03125,0.48
0.029,0.47925
0.053,0.48
0.0545,0.4815
0.09125,0.4785
0.09275,0.4845
-0.103,0.47925
-0.103,0.483
-0.0895,0.48075
-0.088,0.47925
-0.08875,0.4815
