-0.277,0.4515
-0.31,0.45225
-0.26725,0.45375
-0.277,0.45225
-0.1,0.456
-0.09925,0.45
-0.09625,0.45
-0.09625,0.453
-0.31675,0.45225
-0.32125,0.45225
-0.31,0.4515
-0.31525,0.4515
-0.25975,0.4545
-0.26725,0.45375
-0.2575,0.45375
-0.25975,0.45375
-0.09625,0.453
-0.09625,0.46575
-0.1,0.47475
-0.1,0.45825
-0.14725,0.462
-0.1405,0.4635
-0.292,0.46425
-0.27925,0.46275
-0.277,0.46275
-0.271,0.46425
-0.20575,0.46425
-0.20425,0.462
-0.1405,0.4635
-0.13225,0.4665
-0.295,0.46275
-0.295,0.46425
-0.298,0.465
-0.292,0.46425
-0.271,0.46425
-0.26125,0.46875
-0.3055,0.4665
-0.29875,0.465
-0.142,0.46725
-0.145,0.465
-0.28825,0.4665
-0.292,0.468
-0.28,0.4665
-0.28675,0.4665
-0.292,0.46725
-0.298,0.46725
-0.274,0.46875
-0.2785,0.46725
-0.133,0.46575
-0.13,0.4695
-0.29875,0.46725
-0.3055,0.4695
-0.27025,0.4695
-0.2725,0.46725
-0.24175,0.46725
-0.2395,0.4695
-0.1345,0.47025
-0.142,0.468
-0.26125,0.46875
-0.25975,0.47025
-0.211,0.4695
-0.20875,0.46875
-0.15625,0.4695
-0.1495,0.46875
-0.09625,0.468
-0.09625,0.4755
-0.29575,0.4725
-0.28975,0.47025
-0.28975,0.47025
-0.286,0.471
-0.2665,0.471
-0.27025,0.4695
-0.12925,0.46875
-0.12475,0.4755
-0.2395,0.4695
-0.23725,0.4785
-0.2125,0.471
-0.21025,0.471
-0.17275,0.47175
-0.16975,0.471
-0.13,0.47325
-0.1345,0.47025
-0.31375,0.47325
-0.3115,0.47175
-0.286,0.47175
-0.28075,0.47175
-0.2635,0.47175
-0.26725,0.47175
-0.17575,0.4725
-0.1735,0.47175
-0.151,0.47175
-0.15475,0.471
-0.30325,0.47325
-0.2995,0.47175
-0.2995,0.4725
-0.2965,0.4725
-0.27775,0.4725
-0.27475,0.47325
-0.24325,0.47625
-0.244,0.471
-0.163,0.4755
-0.16075,0.47175
-0.2725,0.47325
-0.2695,0.47475
-0.18025,0.47475
-0.17575,0.4725
-0.31525,0.477
-0.31375,0.47325
-0.307,0.47475
-0.304,0.474
-0.289,0.47325
-0.292,0.47625
-0.268,0.47475
-0.265,0.47475
-0.21025,0.47325
-0.20875,0.47475
-0.1675,0.4725
-0.166,0.4755
-0.12775,0.47775
-0.13075,0.47325
-0.27775,0.4755
-0.2785,0.474
-0.17425,0.474
-0.175,0.4755
-0.17125,0.47625
-0.17125,0.474
-0.3085,0.47625
-0.307,0.4755
-0.3055,0.47475
-0.30625,0.47625
-0.298,0.47475
-0.30175,0.47775
-0.2755,0.4755
-0.27625,0.47475
-0.2635,0.47475
-0.26275,0.477
-0.18175,0.47775
-0.18025,0.47475
-0.1465,0.477
-0.1435,0.47475
-0.0985,0.486
-0.09925,0.47475
-0.28675,0.47775
-0.2845,0.4755
-0.21475,0.47775
-0.2125,0.4755
-0.205,0.47475
-0.20725,0.47775
-0.17425,0.4755
-0.17725,0.47775
-0.15925,0.47625
-0.15475,0.477
-0.12475,0.4755
-0.12325,0.47925
-0.29575,0.47625
-0.295,0.47625
-0.27625,0.47775
-0.27775,0.4755
-0.26875,0.47625
-0.271,0.48
-0.26125,0.48225
-0.268,0.47625
-0.262,0.477
-0.2605,0.47775
-0.16825,0.483
-0.1705,0.47625
-0.13825,0.4785
-0.1405,0.47625
-0.29575,0.477
-0.295,0.477
-0.28075,0.477
-0.2785,0.48075
-0.17725,0.47775
-0.181,0.47925
-0.154,0.477
-0.154,0.47925
-0.14875,0.4785
-0.1465,0.47775
-0.14275,0.477
-0.14425,0.47925
-0.3025,0.4785
-0.3055,0.48075
-0.29575,0.48075
-0.29575,0.47775
-0.292,0.47775
-0.29125,0.48
-0.24325,0.48075
-0.244,0.47775
-0.18325,0.48225
-0.18175,0.4785
-0.1345,0.47775
-0.13525,0.47925
-0.12625,0.47925
-0.1285,0.47775
-0.3175,0.48
-0.31525,0.47925
-0.238,0.4785
-0.23875,0.48525
-0.15625,0.48
-0.1585,0.47925
-0.1345,0.48
-0.133,0.4815
-0.09625,0.4785
-0.09475,0.4845
-0.2905,0.47925
-0.2905,0.483
-0.277,0.48075
-0.2755,0.47925
-0.27625,0.4815
-0.274,0.47925
-0.20875,0.48075
-0.20725,0.47925
-0.2065,0.47925
-0.20725,0.48525
-0.14425,0.47925
-0.148,0.4845
-0.28225,0.4815
-0.28675,0.4815
-0.271,0.48075
-0.2725,0.48525
-0.139,0.48525
-0.1375,0.48
-0.136,0.48075
-0.13375,0.48225
-0.12925,0.483
-0.12625,0.48075
-0.319,0.4845
-0.31675,0.48075
-0.1885,0.48225
-0.18625,0.48375
-0.18175,0.4815
-0.17425,0.48525
-0.151,0.48375
-0.148,0.48075
-0.30475,0.4815
-0.30325,0.48525
-0.29275,0.48825
-0.2965,0.4815
-0.27775,0.4875
-0.277,0.4815
-0.26125,0.4845
-0.256,0.48375
-0.256,0.48375
-0.253,0.48525
-0.18625,0.48375
-0.184,0.48375
-0.166,0.48525
-0.16825,0.483
-0.12475,0.48225
-0.12175,0.48375
-0.12025,0.483
-0.118,0.48525
-0.2905,0.483
-0.289,0.486
-0.1615,0.4845
-0.15325,0.486
-0.15325,0.48525
-0.15025,0.4845
-0.28825,0.48525
-0.28675,0.486
-0.2665,0.48675
-0.26125,0.48525
-0.17425,0.48525
-0.169,0.48825
-0.148,0.4845
-0.1495,0.48825
-0.30925,0.486
-0.3115,0.4875
-0.304,0.489
-0.3085,0.486
-0.30325,0.48525
